UNIQUE_ID,YEAR,COUNTRY,REGION,CONTINENT,HAPPINESS_SCORE,HAPPINESS_RANK,HAPPINESS_RANK_DECILE,HAPPINESS_RANK_QUARTILE,ECONOMY_GDP_PER_CAPITA_SCORE,ECONOMY_GDP_PER_CAPITA_RANK,ECONOMY_GDP_PER_CAPITA_RANK_DECILE,ECONOMY_GDP_PER_CAPITA_RANK_QUARTILE,ECONOMY_GDP_PER_CAPITA_PCT,FAMILY_SCORE,FAMILY_RANK,FAMILY_RANK_DECILE,FAMILY_RANK_QUARTILE,FAMILY_PCT,HEALTH_LIFE_EXPECTANCY_SCORE,HEALTH_LIFE_EXPECTANCY_RANK,HEALTH_LIFE_EXPECTANCY_RANK_DECILE,HEALTH_LIFE_EXPECTANCY_RANK_QUARTILE,HEALTH_LIFE_EXPECTANCY_PCT,FREEDOM_SCORE,FREEDOM_RANK,FREEDOM_RANK_DECILE,FREEDOM_RANK_QUARTILE,FREEDOM_PCT,GENEROSITY_SCORE,GENEROSITY_RANK,GENEROSITY_RANK_DECILE,GENEROSITY_RANK_QUARTILE,GENEROSITY_PCT,TRUST_GOVERNMENT_CORRUPTION_SCORE,TRUST_GOVERNMENT_CORRUPTION_RANK,TRUST_GOVERNMENT_CORRUPTION_RANK_DECILE,TRUST_GOVERNMENT_CORRUPTION_RANK_QUARTILE,TRUST_GOVERNMENT_CORRUPTION_PCT
"El Salvador_2016",2016,"El Salvador","South/Latin America","North America",6.068,46,3,2,0.8737,97,7,3,0.30692111238109787,0.80975,87,6,3,0.28445618700615094,0.596,80,5,3,0.20936818479639074,0.37269,91,6,3,0.13092185418848976,0.08877,142,9,4,0.03118391563580398,0.10613,78,5,2,0.037282288806212725
"Costa Rica_2016",2016,"Costa Rica","South/Latin America","North America",7.087,14,1,1,1.06879,73,5,2,0.2861307735519354,1.02152,40,3,1,0.27347591607286803,0.76146,37,3,1,0.2038540302406315,0.55225,16,1,1,0.1478454454812761,0.22553,78,5,2,0.060377693859354785,0.10547,79,5,2,0.028235868908966816
Namibia_2016,2016,Namibia,Africa,Africa,4.574,113,8,3,0.93287,92,6,3,0.3517582901416409,0.70362,110,7,3,0.26531476163602286,0.34745,123,8,4,0.13101334329433664,0.48614,39,3,1,0.18330934107019203,0.07795,144,10,4,0.029392691203728363,0.10398,80,5,3,0.03920785020107427
Egypt_2016,2016,Egypt,"Arab States",Africa,4.362,120,8,4,0.95395,89,6,3,0.3986335453417738,0.49813,135,9,4,0.20815695575420146,0.52116,102,7,3,0.21778066327202095,0.18847,136,9,4,0.07875723846311797,0.12706,128,9,4,0.053095421532285116,0.10393,81,6,3,0.04342993185635127
Libya_2016,2016,Libya,"Arab States",Africa,5.615,67,5,2,1.06688,74,5,2,0.3311996061266782,0.95076,52,4,2,0.2951516041478378,0.52304,101,7,3,0.1623712534350859,0.40672,70,5,2,0.12626116289588374,0.17087,111,7,3,0.05304446551214079,0.10339,82,6,3,0.032096138200716266
Sudan_2016,2016,Sudan,"Arab States",Africa,4.139,133,9,4,0.63069,120,8,4,0.31083020032308506,0.81928,83,6,3,0.403775204889235,0.29759,130,9,4,0.14666469830274584,0,157,10,4,0,0.18077,103,7,3,0.08909095691979697,0.10039,83,6,3,0.04947636006877191
"Congo (Brazzaville)_2016",2016,"Congo (Brazzaville)",Africa,Africa,4.236,127,8,4,0.77109,107,7,3,0.36215179604208964,0.47799,137,9,4,0.22449382563291742,0.28212,134,9,4,0.13250108896844176,0.37938,84,6,3,0.17818043171300055,0.12077,131,9,4,0.05672110132501425,0.09753,84,6,3,0.04580615227977923
Burundi_2016,2016,Burundi,Africa,Africa,2.905,157,10,4,0.06831,155,10,4,0.08528515100596225,0.23442,150,10,4,0.2926737699696678,0.15747,150,10,4,0.19660156587199767,0.0432,155,10,4,0.05393527476060212,0.2029,92,6,3,0.2533210037595216,0.09419,85,6,3,0.1175963768094372
Gabon_2016,2016,Gabon,Africa,Africa,4.121,134,9,4,1.15851,56,4,2,0.434276248406926,0.72368,104,7,3,0.2712769437289638,0.3494,121,8,4,0.13097524501611396,0.28098,111,7,3,0.10532748059265032,0.06244,148,10,4,0.02340610772933562,0.09314,86,6,3,0.03491423486423346
Malaysia_2016,2016,Malaysia,"Asia & Pacific",Asia,6.005,47,3,2,1.25142,43,3,2,0.3427458726694234,0.88025,64,4,2,0.24108775750412612,0.62366,73,5,2,0.17081147571759966,0.39031,82,6,3,0.10690026984979505,0.41474,18,2,1,0.11359129591568541,0.09081,87,6,3,0.024871547906092924
Latvia_2016,2016,Latvia,Europe,Europe,5.56,68,5,2,1.21788,49,4,2,0.36339333073056573,0.95025,53,4,2,0.28353739306267584,0.63952,67,5,2,0.19082117862687695,0.27996,112,7,3,0.08353499387344175,0.17445,108,7,3,0.0520527180306345,0.0889,88,6,3,0.02652614934858722
Israel_2016,2016,Israel,Europe,Asia,7.267,11,1,1,1.33766,32,2,1,0.3380737838149707,0.99537,44,3,2,0.251565049143917,0.84917,10,1,1,0.21461517464370924,0.36432,95,6,3,0.09207649808127373,0.32288,35,3,1,0.08160314799454917,0.08728,89,6,3,0.022058729488971352
India_2016,2016,India,"Asia & Pacific",Asia,4.404,118,8,3,0.74036,111,7,3,0.33294363151133793,0.29247,147,10,4,0.1315252360699915,0.45091,112,7,3,0.2027764995005248,0.40285,75,5,2,0.18116367540854628,0.25028,64,4,2,0.11255217363660741,0.08722,90,6,3,0.039223272607539425
Guatemala_2016,2016,Guatemala,"South/Latin America","North America",6.324,39,3,1,0.83454,104,7,3,0.2670212059104639,0.87119,70,5,2,0.2787478189188276,0.54039,95,6,3,0.17290434458629964,0.50379,34,3,1,0.1611937323395646,0.28808,47,3,2,0.09217469498047526,0.08701,91,6,3,0.027839906811106565
Zimbabwe_2016,2016,Zimbabwe,Africa,Africa,4.193,131,9,4,0.35041,139,9,4,0.200199981883293,0.71478,107,7,3,0.4083757078115699,0.1595,148,10,4,0.09112724058033397,0.25429,120,8,4,0.14528367970751735,0.18503,100,7,3,0.10571330958183099,0.08582,92,6,3,0.049031594753783055
Angola_2016,2016,Angola,Africa,Africa,3.866,141,9,4,0.84731,101,7,3,0.47832518285743203,0.66366,114,8,3,0.37465069869682116,0.04991,154,10,4,0.02817529639297362,0.00589,156,10,4,0.0033250349633578524,0.12071,132,9,4,0.06814345701221777,0.08434,93,6,3,0.04761178903506836
Panama_2016,2016,Panama,"South/Latin America","North America",6.701,25,2,1,1.18306,52,4,2,0.32014308817075765,0.98912,46,3,2,0.26766175856343816,0.70835,44,3,2,0.19168372508995996,0.48927,37,3,1,0.13239937336746566,0.2418,67,5,2,0.0654325173226224,0.08423,94,6,3,0.02279313866536806
"South Africa_2016",2016,"South Africa",Africa,Africa,4.459,116,8,3,1.02416,80,5,3,0.36359891647546,0.96053,49,4,2,0.3410088772240408,0.18611,145,10,4,0.06607306892180166,0.42483,64,4,2,0.15082381637894496,0.13656,125,8,4,0.048481745201599175,0.08415,95,6,3,0.02987506689500727
Morocco_2016,2016,Morocco,"Arab States",Africa,5.151,90,6,3,0.84058,102,7,3,0.3817191745337792,0.38595,142,9,4,0.17526531373443832,0.59471,82,6,3,0.2700661579095811,0.25646,119,8,4,0.1164620919671273,0.04053,153,10,4,0.018405242030437727,0.08404,96,6,3,0.038163744480299605
Venezuela_2016,2016,Venezuela,"South/Latin America","South America",6.084,44,3,2,1.13367,59,4,2,0.36460380813950366,1.03302,36,3,1,0.33223340316716704,0.61904,75,5,2,0.19909175632066228,0.19847,132,9,4,0.0638306723018343,0.0425,152,10,4,0.013668582908520643,0.08304,97,7,3,0.026706802334773922
"Sierra Leone_2016",2016,"Sierra Leone",Africa,Africa,4.635,111,7,3,0.36485,138,9,4,0.22507986237153038,0.628,122,8,4,0.3874199059728038,0,157,10,4,0,0.30685,108,7,3,0.1892990268697039,0.23897,69,5,2,0.14742313775319596,0.08196,98,7,3,0.05056199756460031
Tunisia_2016,2016,Tunisia,"Arab States",Africa,5.045,98,7,3,0.97724,85,6,3,0.4139321415922733,0.43165,140,9,4,0.18283513715679747,0.59577,81,6,3,0.2523518746881377,0.23553,126,8,4,0.09976406648538048,0.03936,154,10,4,0.016671819979121826,0.0817,99,7,3,0.03460588381963738
Cambodia_2016,2016,Cambodia,"Asia & Pacific",Asia,3.907,140,9,4,0.55604,125,8,4,0.21458202729345968,0.5375,132,9,4,0.20742724816396116,0.42494,114,8,3,0.16398907694840753,0.58852,3,1,1,0.22711642175337712,0.40339,21,2,1,0.15567269194317984,0.08092,100,7,3,0.03122793092599218
"Sri Lanka_2016",2016,"Sri Lanka","Asia & Pacific",Asia,4.415,117,8,3,0.97318,86,6,3,0.278195295274796,0.84783,78,5,2,0.24236247916570433,0.62007,74,5,2,0.17725451823567087,0.50817,33,3,1,0.14526655519828977,0.46978,14,1,1,0.13429230544293583,0.07964,101,7,3,0.02276605941442486
Bolivia_2016,2016,Bolivia,"South/Latin America","South America",5.822,59,4,2,0.79422,106,7,3,0.2733364076020868,0.83779,80,5,3,0.28833134490505596,0.4697,110,7,3,0.16165057256887977,0.50961,32,2,1,0.1753858767984062,0.21698,82,6,3,0.0746751966000338,0.07746,102,7,3,0.02665840508222575
"South Korea_2016",2016,"South Korea","Asia & Pacific",Asia,5.835,57,4,2,1.35948,28,2,1,0.3901114971279073,0.72194,105,7,3,0.2071652999482777,0.88645,4,1,1,0.2543725011151765,0.25168,122,8,4,0.07222118363331353,0.18824,98,7,3,0.05401667513881553,0.07716,103,7,3,0.022141556266471088
Malawi_2016,2016,Malawi,Africa,Africa,4.156,132,9,4,0.08709,154,10,4,0.0656089572958505,0.147,154,10,4,0.11074195267156432,0.29364,132,9,4,0.22121269147968178,0.4143,67,5,2,0.3121114996114996,0.30968,41,3,2,0.23329639167017807,0.07564,104,7,3,0.056983138445517084
Madagascar_2016,2016,Madagascar,Africa,Africa,3.695,148,10,4,0.27954,148,10,4,0.18101991275663287,0.46115,139,9,4,0.29862391914595743,0.37109,119,8,4,0.24030434978618365,0.13684,147,10,4,0.08861259493899541,0.2204,81,6,3,0.14272300724990095,0.07506,105,7,3,0.048606120737915724
Paraguay_2016,2016,Paraguay,"South/Latin America","South America",5.538,70,5,2,0.89373,94,6,3,0.2646449836044834,1.11111,10,1,1,0.3290140034874404,0.58295,88,6,3,0.1726190177826422,0.46235,48,3,2,0.1369078056383464,0.25296,62,4,2,0.0749047198345898,0.07396,106,7,3,0.02190051022119104
Argentina_2016,2016,Argentina,"South/Latin America","South America",6.65,26,2,1,1.15137,57,4,2,0.3270798085688858,1.06612,21,2,1,0.3028620861548381,0.69711,48,3,2,0.19803416351836625,0.42284,65,5,2,0.12011987472721879,0.10989,136,9,4,0.03121741779989678,0.07296,107,7,3,0.02072638749290532
Afghanistan_2016,2016,Afghanistan,"Asia & Pacific",Asia,3.36,154,10,4,0.38227,137,9,4,0.3147758256070406,0.11037,155,10,4,0.09088290465218823,0.17344,146,10,4,0.1428171613221649,0.1643,139,9,4,0.13529093403821152,0.31268,39,3,1,0.2574727415293485,0.07112,108,7,3,0.05856294415630768
Macedonia_2016,2016,Macedonia,Europe,Europe,5.121,95,6,3,1.0193,81,6,3,0.3362328647430099,0.78236,91,6,3,0.2580743196427445,0.64738,60,4,2,0.2135489389907699,0.27668,114,8,3,0.09126744630306599,0.23507,73,5,2,0.07754170750375261,0.07047,109,7,3,0.02324568784359581
Nepal_2016,2016,Nepal,"Asia & Pacific",Asia,4.793,107,7,3,0.44626,132,9,4,0.18096071303785233,0.69699,112,7,3,0.2826330127619471,0.50073,106,7,3,0.20304856543386193,0.37012,92,6,3,0.1500855472559039,0.3816,26,2,1,0.15474074739017302,0.07008,110,7,3,0.028417797048670427
Honduras_2016,2016,Honduras,"South/Latin America","North America",4.871,104,7,3,0.69429,113,8,3,0.2695759048439942,0.75596,100,7,3,0.2935208671935194,0.58383,87,6,3,0.22668698131255618,0.26755,116,8,3,0.10388315101097563,0.2044,89,6,3,0.07936354714934764,0.06906,111,7,3,0.026814316595026637
Kenya_2016,2016,Kenya,Africa,Africa,4.356,122,8,4,0.52267,129,9,4,0.2113728029413129,0.7624,95,6,3,0.3083219390434659,0.30147,128,9,4,0.12191739503827007,0.40576,72,5,2,0.1640932734109871,0.41328,19,2,1,0.16713444240004482,0.06686,112,7,3,0.02703883124331155
Benin_2016,2016,Benin,Africa,Africa,3.484,153,10,4,0.39499,135,9,4,0.28708171954989714,0.10419,156,10,4,0.07572608016414888,0.21028,141,9,4,0.15283309642463974,0.39747,79,5,2,0.2888842025078069,0.2018,93,6,3,0.14666977004636572,0.06681,113,8,3,0.04855801146761687
Taiwan_2016,2016,Taiwan,"Asia & Pacific",Asia,6.379,34,3,1,1.39729,24,2,1,0.37124743354974754,0.92624,57,4,2,0.24609367774633298,0.79565,29,2,1,0.21139707885194314,0.32377,103,7,3,0.08602278506126414,0.25495,59,4,2,0.06773792764352295,0.0663,114,8,3,0.017615315348100985
Kosovo_2016,2016,Kosovo,Europe,Europe,5.401,77,5,2,0.90145,93,6,3,0.34791315429105024,0.66062,115,8,3,0.25496520551227575,0.54,96,6,3,0.20841213078303195,0.14396,145,10,4,0.055561127712047804,0.27992,49,4,2,0.10803467366905771,0.06547,115,8,3,0.025268041111656876
Uganda_2016,2016,Uganda,Africa,Africa,3.739,145,10,4,0.34719,140,9,4,0.15605166468050605,0.90981,59,4,2,0.4089327718966908,0.19625,142,9,4,0.08820859144446556,0.43653,56,4,2,0.19620736106256817,0.27102,53,4,2,0.12181549672509878,0.06442,116,8,3,0.028954890426462914
Spain_2016,2016,Spain,Europe,Europe,6.361,37,3,1,1.34253,31,2,1,0.3386490181216691,1.12945,8,1,1,0.2849002388954913,0.87896,5,1,1,0.22171492839119225,0.37545,88,6,3,0.09470609052697557,0.17665,106,7,3,0.04455941348850505,0.06137,117,8,3,0.015480391601448974
Cameroon_2016,2016,Cameroon,Africa,Africa,4.513,114,8,3,0.52497,128,9,4,0.2633804827629186,0.62542,123,8,4,0.3137768183512923,0.12698,151,10,4,0.06370660377098947,0.42736,61,4,2,0.21440898282517873,0.2268,76,5,2,0.1137868690840179,0.06126,118,8,3,0.030734496243878803
"Congo (Kinshasa)_2016",2016,"Congo (Kinshasa)",Africa,Africa,4.272,125,8,4,0.05661,156,10,4,0.03717591910135687,0.80676,88,6,3,0.5298011889302477,0.188,144,10,4,0.12346003581069931,0.15602,141,9,4,0.10245869956370193,0.25458,61,4,2,0.16718327603391808,0.06075,119,8,4,0.039894667310587044
Yemen_2016,2016,Yemen,"Arab States",Asia,3.724,147,10,4,0.57939,123,8,4,0.33088146591514994,0.47493,138,9,4,0.2712258300024672,0.31048,127,8,4,0.17731075606077853,0.2287,128,9,4,0.13060734854248848,0.09821,141,9,4,0.05608634805313846,0.05892,120,8,4,0.033648382343450196
Iran_2016,2016,Iran,"Asia & Pacific",Asia,4.813,105,7,3,1.11758,63,4,2,0.3970328521236648,0.38857,141,9,4,0.13804385531786184,0.64232,64,4,2,0.2281913775610527,0.22544,129,9,4,0.08009008742697249,0.38538,23,2,1,0.13691056820014919,0.0557,121,8,4,0.019788049983426155
Poland_2016,2016,Poland,Europe,Europe,5.835,57,4,2,1.24585,45,3,2,0.34277027217166844,1.04685,30,2,1,0.2880194704734924,0.69058,49,4,2,0.18999904033020512,0.4519,51,4,2,0.12433109277002619,0.14443,121,8,4,0.03973697520476946,0.055,122,8,4,0.015132130968098227
Colombia_2016,2016,Colombia,"South/Latin America","South America",6.481,31,2,1,1.03032,77,5,2,0.31162423017417956,1.02169,39,3,1,0.3090140424594477,0.59659,79,5,2,0.18044091671332824,0.44735,52,4,2,0.1353027131256091,0.15626,117,8,3,0.04726143286664549,0.05399,123,8,4,0.01632948121464552
Albania_2016,2016,Albania,Europe,Europe,4.655,109,7,3,0.9553,88,6,3,0.3503322098937353,0.50163,134,9,4,0.18396017398318837,0.73007,39,3,1,0.2677347867663729,0.31866,104,7,3,0.11686052754009571,0.1684,112,7,3,0.0617564611766327,0.05301,124,8,4,0.01944008330887367
Peru_2016,2016,Peru,"South/Latin America","South America",5.743,64,4,2,0.99602,83,6,3,0.3307025923783603,0.81255,86,6,3,0.26978613786896705,0.62994,71,5,2,0.20915521600540699,0.37502,89,6,3,0.12451565525546701,0.14527,120,8,4,0.048233134159734105,0.05292,125,8,4,0.017570711878720106
Cyprus_2016,2016,Cyprus,Europe,Europe,5.546,69,5,2,1.31857,34,3,1,0.3766234593156921,0.70697,109,7,3,0.20193199796464054,0.8488,11,1,1,0.2424429414267565,0.29507,109,7,3,0.08428091025132549,0.27906,50,4,2,0.07970797413088625,0.05228,126,8,4,0.014932748881396727
Mauritius_2016,2016,Mauritius,Africa,Africa,5.648,66,5,2,1.14372,58,4,2,0.33192003573611567,0.75695,98,7,3,0.2196751575459817,0.66189,55,4,2,0.1920876933889985,0.46145,49,4,2,0.13391782942121302,0.36951,28,2,1,0.10723583345453408,0.05203,127,8,4,0.015099674108946165
Tanzania_2016,2016,Tanzania,Africa,Africa,3.666,149,10,4,0.47155,131,9,4,0.20606910858063002,0.77623,93,6,3,0.3392154038384047,0.357,120,8,4,0.15601033250354832,0.3176,105,7,3,0.138792393206095,0.31472,38,3,1,0.13753381936143627,0.05099,128,9,4,0.022282820897454564
Chad_2016,2016,Chad,Africa,Africa,3.763,144,10,4,0.42214,134,9,4,0.2898059251182043,0.63178,120,8,4,0.4337271867366969,0.03824,156,10,4,0.026252377630492856,0.12807,149,10,4,0.0879221199469879,0.18667,99,7,3,0.12815197161034309,0.04952,129,9,4,0.03399627983996855
Liberia_2016,2016,Liberia,Africa,Africa,3.622,150,10,4,0.10706,153,10,4,0.07706816107071086,0.50353,133,9,4,0.3624708854746,0.23165,139,9,4,0.16675545549268445,0.25748,118,8,3,0.18534942750944425,0.24063,68,5,2,0.17321979834066728,0.04852,130,9,4,0.034927583330058104
Kyrgyzstan_2016,2016,Kyrgyzstan,"Asia & Pacific",Asia,5.185,85,6,3,0.56044,124,8,4,0.19301290715491387,0.95434,51,4,2,0.3286702107088339,0.55449,93,6,3,0.1909637434846551,0.40212,77,5,2,0.13848823881664693,0.38432,24,2,1,0.13235800121999394,0.04762,131,9,4,0.016400103984407593
Hungary_2016,2016,Hungary,Europe,Europe,5.145,91,6,3,1.24142,46,3,2,0.38912695514717105,0.93164,56,4,2,0.2920254537752966,0.67608,53,4,2,0.211919367232341,0.1977,133,9,4,0.06196967564813352,0.099,140,9,4,0.031031856584750783,0.04472,132,9,4,0.014017623041601942
Serbia_2016,2016,Serbia,Europe,Europe,5.177,86,6,3,1.03437,76,5,2,0.35648136621848303,0.81329,85,6,3,0.2802892055905247,0.6458,63,4,2,0.2225660802770037,0.15718,140,9,4,0.05416992256106805,0.20737,88,6,3,0.07146721591653736,0.04339,133,9,4,0.014953765785952366
Jamaica_2016,2016,Jamaica,"South/Latin America","North America",5.51,73,5,2,0.89333,95,6,3,0.2833107984063388,0.96372,48,3,2,0.3056343076608065,0.59469,83,6,3,0.18860008048152208,0.43597,57,4,2,0.13826359150228848,0.22245,79,5,2,0.07054782612936505,0.04294,134,9,4,0.013617997241821719
Greece_2016,2016,Greece,Europe,Europe,5.033,99,7,3,1.24886,44,3,2,0.43011338997946613,0.75473,101,7,3,0.2599326365430373,0.80029,27,2,1,0.27562372043056843,0.05822,154,10,4,0.0200512476461424,0,157,10,4,0,0.04127,135,9,4,0.014213586111343079
Croatia_2016,2016,Croatia,Europe,Europe,5.488,74,5,2,1.18649,51,4,2,0.4003840597503515,0.60809,126,8,4,0.20520149700916768,0.70524,46,3,2,0.23798501864463018,0.23907,124,8,4,0.08067477325381381,0.18434,101,7,3,0.06220599749817287,0.04002,136,9,4,0.013504849894797107
"Czech Republic_2016",2016,"Czech Republic",Europe,Europe,6.596,27,2,1,1.30915,36,3,1,0.3602612973407061,1.00793,42,3,2,0.27736943006133197,0.76376,35,3,1,0.21017695602310513,0.41418,68,5,2,0.11397703101503513,0.09929,139,9,4,0.027323335120105187,0.03986,137,9,4,0.010968960894300089
Slovenia_2016,2016,Slovenia,Europe,Europe,5.768,63,4,2,1.29947,38,3,1,0.32709334832058784,1.05613,24,2,1,0.26584155749420985,0.79151,32,2,1,0.19923327350534167,0.53164,26,2,1,0.1338206441528778,0.25738,58,4,2,0.06478586825129076,0.03635,138,9,4,0.00914976405876536
Armenia_2016,2016,Armenia,Europe,Europe,4.36,121,8,4,0.86086,99,7,3,0.3614992808727263,0.62477,124,8,4,0.26235845912783534,0.64083,65,5,2,0.26910250183004386,0.14037,146,10,4,0.058945302775584484,0.07793,145,10,4,0.0327249965296371,0.03616,139,9,4,0.015184599152685805
Russia_2016,2016,Russia,Europe,Europe,5.856,56,4,2,1.23228,47,3,2,0.3774384897427466,1.05261,25,2,1,0.3224068706265249,0.58991,85,6,3,0.18068517347264337,0.32682,101,7,3,0.10010260685641569,0.02736,155,10,4,0.00838017077178072,0.03586,140,9,4,0.010983659096364458
Mongolia_2016,2016,Mongolia,"Asia & Pacific",Asia,4.907,101,7,3,0.98853,84,6,3,0.29323313309056104,1.08983,15,1,1,0.3232823321954995,0.55469,92,6,3,0.16454077352262034,0.35972,97,7,3,0.1067057371161455,0.34539,30,2,1,0.10245494979644561,0.03285,141,9,4,0.009744478074022886
Ghana_2016,2016,Ghana,Africa,Africa,4.276,124,8,4,0.63107,119,8,4,0.3040129277590996,0.49353,136,9,4,0.23775412804816978,0.29681,131,9,4,0.14298584132656203,0.40973,69,5,2,0.19738414048939784,0.21203,85,6,3,0.10214375154481645,0.0326,142,9,4,0.01570478919515178
Lebanon_2016,2016,Lebanon,"Arab States",Asia,5.129,93,6,3,1.12268,62,4,2,0.3674159603837593,0.64184,118,8,3,0.21005296595126247,0.76171,36,3,1,0.24928244876506672,0.26228,117,8,3,0.08583555227705526,0.23693,70,5,2,0.07753934037798223,0.03061,143,10,4,0.010017639329781983
Nigeria_2016,2016,Nigeria,Africa,Africa,4.875,103,7,3,0.75216,108,7,3,0.3781332636067015,0.64498,116,8,3,0.3242506824236389,0.05108,153,10,4,0.025679438747159614,0.27854,113,8,3,0.14003035517672296,0.23219,74,5,2,0.11672883461915283,0.0305,144,10,4,0.0153332595119799
Slovakia_2016,2016,Slovakia,Europe,Europe,6.078,45,3,2,1.27973,39,3,1,0.3690801217345384,1.08268,19,2,1,0.31224998487257205,0.70367,47,3,2,0.20294173464841106,0.23391,127,8,4,0.06746073916738636,0.13837,124,8,4,0.039906558908954885,0.02947,145,10,4,0.008499286303420448
Thailand_2016,2016,Thailand,"Asia & Pacific",Asia,6.474,33,3,1,1.0893,68,5,2,0.27970934408747433,1.04477,31,2,1,0.2682749676952733,0.64915,59,4,2,0.16668807356692486,0.49553,36,3,1,0.12724168661804056,0.58696,2,1,1,0.1507189902326375,0.02833,146,10,4,0.007274548320781727
China_2016,2016,China,"Asia & Pacific",Asia,5.245,83,6,3,1.0278,79,5,2,0.3343385036337133,0.79381,89,6,3,0.2582226699814291,0.73561,38,3,1,0.23929048262212135,0.44012,55,4,2,0.14316897377700272,0.04959,150,10,4,0.01613139389871206,0.02745,147,10,4,0.008929356427897519
Italy_2016,2016,Italy,Europe,Europe,5.977,50,4,2,1.35495,30,2,1,0.37348872230160773,1.04167,32,2,1,0.28713384127068414,0.85102,9,1,1,0.23458162728216758,0.18827,137,9,4,0.05189617716823952,0.16684,113,8,3,0.04598904859898814,0.02556,148,10,4,0.007045553287155299
Moldova_2016,2016,Moldova,Europe,Europe,5.897,55,4,2,0.69177,115,8,3,0.2748467594583153,0.83132,82,6,3,0.33029128040975414,0.52309,100,7,3,0.20782859793559944,0.25202,121,8,4,0.10012992611659874,0.19997,94,6,3,0.07944997186165578,0.01903,149,10,4,0.007560798342987329
Ukraine_2016,2016,Ukraine,Europe,Europe,4.324,123,8,4,0.87287,98,7,3,0.30916221455493886,1.01413,41,3,2,0.3591951441089159,0.58628,86,6,3,0.2076547638369572,0.12859,148,10,4,0.04554534892322596,0.20363,90,6,3,0.07212379831828317,0.01829,150,10,4,0.006478143061326238
Lithuania_2016,2016,Lithuania,Europe,Europe,5.813,60,4,2,1.2692,42,3,2,0.39566669491046713,1.06411,22,2,1,0.3317309436105091,0.64674,62,4,2,0.20161794239453915,0.18929,135,9,4,0.059010204373626834,0.02025,156,10,4,0.006312835488038007,0.0182,151,10,4,0.005673758531671706
Portugal_2016,2016,Portugal,Europe,Europe,5.123,94,6,3,1.27607,41,3,2,0.3551692854155035,0.94367,55,4,2,0.26265219850777455,0.79363,31,2,1,0.22089148844333345,0.44727,53,4,2,0.12448891405228923,0.11691,134,9,4,0.03253962737861571,0.01521,152,10,4,0.004233407876671866
"Trinidad and Tobago_2016",2016,"Trinidad and Tobago","South/Latin America","North America",6.168,43,3,2,1.32572,33,3,1,0.36280737237622357,0.98569,47,3,2,0.26975199199229505,0.52608,99,7,3,0.14397136179332712,0.48453,40,3,1,0.13260044587586034,0.31935,36,3,1,0.08739593581960975,0.01241,153,10,4,0.003396222158613082
Romania_2016,2016,Romania,Europe,Europe,5.528,71,5,2,1.1697,54,4,2,0.38024681550260225,0.72803,103,7,3,0.23666845574643378,0.67602,54,4,2,0.21976101252872537,0.36712,93,6,3,0.11934359825923184,0.12889,126,8,4,0.041899639406774734,0.00679,154,10,4,0.002207297447267358
Bulgaria_2016,2016,Bulgaria,Europe,Europe,4.217,129,9,4,1.11306,65,5,2,0.36336154446900315,0.92542,58,4,2,0.3021059387841861,0.67806,52,4,2,0.22135457893521837,0.21219,130,9,4,0.06927001876850758,0.12793,127,8,4,0.041763105888348785,0.00615,155,10,4,0.0020076846079713777
Indonesia_2016,2016,Indonesia,"Asia & Pacific",Asia,5.314,79,5,2,0.95104,90,6,3,0.28974891484466064,0.87625,69,5,2,0.2669629952895066,0.49374,108,7,3,0.15042545273188496,0.39237,80,5,3,0.11954152718076508,0.56521,3,1,1,0.1721998808303061,0.00322,156,10,4,0.0009810223518855665
"Bosnia and Herzegovina_2016",2016,"Bosnia and Herzegovina",Europe,Europe,5.163,87,6,3,0.93383,91,6,3,0.348581902797267,0.64367,117,8,3,0.24027040867318383,0.70766,45,3,2,0.2641567202481175,0.09511,152,10,4,0.035502847069882236,0.29889,44,3,2,0.11157024352079233,0,157,10,4,0
Singapore_2017,2017,Singapore,"Asia & Pacific",Asia,6.572,26,2,1,1.69228,3,1,1,0.3159805911666802,1.35381,56,4,2,0.25278302166915506,0.949492,1,1,1,0.17728838097412236,0.549841,32,2,1,0.1026657452771367,0.345966,31,2,1,0.06459846235442952,0.464308,1,1,1,0.08669513934228529
Rwanda_2017,2017,Rwanda,Africa,Africa,3.471,151,10,4,0.368746,139,9,4,0.12581153288374236,0.945707,128,9,4,0.3226635263520267,0.326425,122,8,4,0.11137210239311857,0.581844,19,2,1,0.19851791812871586,0.252756,64,4,2,0.0862372275414927,0.45522,2,1,1,0.15531543209735946
Qatar_2017,2017,Qatar,"Arab States",Asia,6.375,35,3,1,1.87077,1,1,1,0.3577307501843463,1.2743,69,5,2,0.24367304904081113,0.710098,42,3,2,0.13578607066880116,0.604131,12,1,1,0.11552287466977462,0.330474,34,3,1,0.06319373202526714,0.439299,3,1,1,0.08400349302839548
Denmark_2017,2017,Denmark,Europe,Europe,7.522,2,1,1,1.48238,18,2,1,0.2846197707300134,1.55112,3,1,1,0.29781768155347166,0.792566,31,2,1,0.1521737742205803,0.626007,5,1,1,0.12019423339593453,0.35528,29,2,1,0.06821438884271035,0.40077,4,1,1,0.0769484565964766
